id,loannumber,wiretypeid,fromBank,fromaccountid,amount,whentime
1359,59,1,SBINUS39XXX,518480,5920.0,2015-03-10 19:04:48
1360,60,1,SBINUS39XXX,936429,2609.0,2015-03-10 19:04:48
1361,61,1,SBINUS39XXX,828379,4098.0,2015-03-10 19:04:48
1362,62,1,SBINUS39XXX,203790,3942.0,2015-03-10 19:04:48
1363,63,1,SBINUS39XXX,165101,4054.0,2015-03-10 19:04:48
1364,64,1,SBINUS39XXX,420727,4781.0,2015-03-10 19:04:48
1365,65,1,SBINUS39XXX,745558,3279.0,2015-03-10 19:04:48
1366,66,1,SBINUS39XXX,781588,4934.0,2015-03-10 19:04:48
1367,67,1,SBINUS39XXX,531934,5041.0,2015-03-10 19:04:48
1368,68,1,SBINUS39XXX,471852,5161.0,2015-03-10 19:04:48
1369,69,1,SBINUS39XXX,413103,2169.0,2015-03-10 19:04:48
1370,70,1,SBINUS39XXX,268381,864.0,2015-03-10 19:04:48
1371,71,1,SBINUS39XXX,921658,2101.0,2015-03-10 19:04:48
1372,72,1,SBINUS39XXX,988304,4646.0,2015-03-10 19:04:48
1373,73,1,SBINUS39XXX,587734,5647.0,2015-03-10 19:04:48
1374,74,1,SBINUS39XXX,751890,4304.0,2015-03-10 19:04:48
1375,75,1,SBINUS39XXX,969725,4697.0,2015-03-10 19:04:48
1376,76,1,SBINUS39XXX,708666,2111.0,2015-03-10 19:04:48
1377,77,1,SBINUS39XXX,764406,4992.0,2015-03-10 19:04:48
1378,78,1,SBINUS39XXX,874008,5167.0,2015-03-10 19:04:48
1379,79,1,SBINUS39XXX,475510,2191.0,2015-03-10 19:04:48
1380,80,1,SBINUS39XXX,960256,3124.0,2015-03-10 19:04:48
1381,81,1,SBINUS39XXX,962257,1787.0,2015-03-10 19:04:48
1382,82,1,SBINUS39XXX,940970,2315.0,2015-03-10 19:04:48
1383,83,1,SBINUS39XXX,943072,5207.0,2015-03-10 19:04:48
1384,84,1,SBINUS39XXX,749337,2270.0,2015-03-10 19:04:48
1385,85,1,SBINUS39XXX,486555,5759.0,2015-03-10 19:04:48
1386,86,1,SBINUS39XXX,930344,1393.0,2015-03-10 19:04:48
1387,87,1,SBINUS39XXX,602125,5230.0,2015-03-10 19:04:48
1388,88,1,SBINUS39XXX,752325,2625.0,2015-03-10 19:04:48
1389,89,1,SBINUS39XXX,893766,3810.0,2015-03-10 19:04:48
1390,90,1,SBINUS39XXX,624005,4627.0,2015-03-10 19:04:48
1391,91,1,SBINUS39XXX,275651,4221.0,2015-03-10 19:04:48
1392,92,1,SBINUS39XXX,908786,1691.0,2015-03-10 19:04:48
1393,93,1,SBINUS39XXX,844747,2223.0,2015-03-10 19:04:48
1394,94,1,SBINUS39XXX,627076,3071.0,2015-03-10 19:04:48
1395,95,1,SBINUS39XXX,876359,3844.0,2015-03-10 19:04:48
1396,96,1,SBINUS39XXX,192134,5931.0,2015-03-10 19:04:48
1397,97,1,SBINUS39XXX,666203,3947.0,2015-03-10 19:04:48
1398,98,1,SBINUS39XXX,674477,5793.0,2015-03-10 19:04:48
1399,99,1,SBINUS39XXX,418939,2691.0,2015-03-10 19:04:48
1400,100,1,SBINUS39XXX,932297,1869.0,2015-03-10 19:04:48
1401,1,1,SBINUS39XXX,891272,1196.0,2015-04-10 18:44:48
1402,2,1,SBINUS39XXX,567538,1705.0,2015-04-10 18:44:48
1403,3,1,SBINUS39XXX,500724,908.0,2015-04-10 18:44:48
1404,4,1,SBINUS39XXX,914466,4144.0,2015-04-10 18:44:48
1405,5,1,SBINUS39XXX,783774,2722.0,2015-04-10 18:44:48
1406,6,1,SBINUS39XXX,663702,3511.0,2015-04-10 18:44:48
1407,7,1,SBINUS39XXX,636714,3284.0,2015-04-10 18:44:48
1408,8,1,SBINUS39XXX,878538,679.0,2015-04-10 18:44:48
1409,9,1,SBINUS39XXX,450148,1394.0,2015-04-10 18:44:48
1410,10,1,SBINUS39XXX,839923,2765.0,2015-04-10 18:44:48
1411,11,1,SBINUS39XXX,891150,4256.0,2015-04-10 18:44:48
1412,12,1,SBINUS39XXX,620127,3577.0,2015-04-10 18:44:48
1413,13,1,SBINUS39XXX,212335,3032.0,2015-04-10 18:44:48
1414,14,1,SBINUS39XXX,893318,1798.0,2015-04-10 18:44:48
1415,15,1,SBINUS39XXX,524070,3929.0,2015-04-10 18:44:48
1416,16,1,SBINUS39XXX,763673,1615.0,2015-04-10 18:44:48
1417,17,1,SBINUS39XXX,115528,2657.0,2015-04-10 18:44:48
1418,18,1,SBINUS39XXX,220113,3221.0,2015-04-10 18:44:48
1419,19,1,SBINUS39XXX,478877,1312.0,2015-04-10 18:44:48
1420,20,1,SBINUS39XXX,554762,5515.0,2015-04-10 18:44:48
1421,21,1,SBINUS39XXX,871572,2750.0,2015-04-10 18:44:48
1422,22,1,SBINUS39XXX,672289,4363.0,2015-04-10 18:44:48
1423,23,1,SBINUS39XXX,768282,3965.0,2015-04-10 18:44:48
1424,24,1,SBINUS39XXX,393938,1841.0,2015-04-10 18:44:48
1425,25,1,SBINUS39XXX,345727,2449.0,2015-04-10 18:44:48
1426,26,1,SBINUS39XXX,954873,4538.0,2015-04-10 18:44:48
1427,27,1,SBINUS39XXX,932991,5482.0,2015-04-10 18:44:48
1428,28,1,SBINUS39XXX,184756,3085.0,2015-04-10 18:44:48
1429,29,1,SBINUS39XXX,967879,1467.0,2015-04-10 18:44:48
1430,30,1,SBINUS39XXX,393851,2964.0,2015-04-10 18:44:48
1431,31,1,SBINUS39XXX,470262,4452.0,2015-04-10 18:44:48
1432,32,1,SBINUS39XXX,305156,5121.0,2015-04-10 18:44:48
1433,33,1,SBINUS39XXX,589197,2128.0,2015-04-10 18:44:48
1434,34,1,SBINUS39XXX,371491,5925.0,2015-04-10 18:44:48
1435,35,1,SBINUS39XXX,923660,1422.0,2015-04-10 18:44:48
1436,36,1,SBINUS39XXX,125917,4921.0,2015-04-10 18:44:48
1437,37,1,SBINUS39XXX,308183,1640.0,2015-04-10 18:44:48
1438,38,1,SBINUS39XXX,918862,5093.0,2015-04-10 18:44:48
1439,39,1,SBINUS39XXX,880727,2939.0,2015-04-10 18:44:48
1440,40,1,SBINUS39XXX,712159,5550.0,2015-04-10 18:44:48
1441,41,1,SBINUS39XXX,918519,1530.0,2015-04-10 18:44:48
1442,42,1,SBINUS39XXX,150467,1524.0,2015-04-10 18:44:48
1443,43,1,SBINUS39XXX,936179,1423.0,2015-04-10 18:44:48
1444,44,1,SBINUS39XXX,699610,3329.0,2015-04-10 18:44:48
1445,45,1,SBINUS39XXX,236879,4491.0,2015-04-10 18:44:48
1446,46,1,SBINUS39XXX,237738,3942.0,2015-04-10 18:44:48
1447,47,1,SBINUS39XXX,518505,5914.0,2015-04-10 18:44:48
1448,48,1,SBINUS39XXX,166202,3880.0,2015-04-10 18:44:48
1449,49,1,SBINUS39XXX,697202,737.0,2015-04-10 18:44:48
1450,50,1,SBINUS39XXX,873515,1839.0,2015-04-10 18:44:48
1451,51,1,SBINUS39XXX,491731,5063.0,2015-04-10 18:44:48
1452,52,1,SBINUS39XXX,306189,1655.0,2015-04-10 18:44:48
1453,53,1,SBINUS39XXX,943992,5435.0,2015-04-10 18:44:48
1454,54,1,SBINUS39XXX,163625,2573.0,2015-04-10 18:44:48
1455,55,1,SBINUS39XXX,826972,2123.85890655,2015-04-10 18:44:48
1456,56,1,SBINUS39XXX,941307,3680.0,2015-04-10 18:44:48
1457,57,1,SBINUS39XXX,467280,4819.0,2015-04-10 18:44:48
1458,58,1,SBINUS39XXX,624937,3280.0,2015-04-10 18:44:48
1459,59,1,SBINUS39XXX,518480,5920.0,2015-04-10 18:44:48
1460,60,1,SBINUS39XXX,936429,2609.0,2015-04-10 18:44:48
1461,61,1,SBINUS39XXX,828379,4098.0,2015-04-10 18:44:48
1462,62,1,SBINUS39XXX,203790,3942.0,2015-04-10 18:44:48
1463,63,1,SBINUS39XXX,165101,4054.0,2015-04-10 18:44:48
1464,64,1,SBINUS39XXX,420727,4781.0,2015-04-10 18:44:48
1465,65,1,SBINUS39XXX,745558,3279.0,2015-04-10 18:44:48
1466,66,1,SBINUS39XXX,781588,4934.0,2015-04-10 18:44:48
1467,67,1,SBINUS39XXX,531934,5041.0,2015-04-10 18:44:48
1468,68,1,SBINUS39XXX,471852,5161.0,2015-04-10 18:44:48
1469,69,1,SBINUS39XXX,413103,4338.0,2015-04-10 18:44:48
1470,70,1,SBINUS39XXX,268381,864.0,2015-04-10 18:44:48
1471,71,1,SBINUS39XXX,921658,2101.0,2015-04-10 18:44:48
1472,72,1,SBINUS39XXX,988304,4646.0,2015-04-10 18:44:48
1473,73,1,SBINUS39XXX,587734,5647.0,2015-04-10 18:44:48
1474,74,1,SBINUS39XXX,751890,4304.0,2015-04-10 18:44:48
1475,75,1,SBINUS39XXX,969725,4697.0,2015-04-10 18:44:48
1476,76,1,SBINUS39XXX,708666,2111.0,2015-04-10 18:44:48
1477,77,1,SBINUS39XXX,764406,4992.0,2015-04-10 18:44:48
1478,78,1,SBINUS39XXX,874008,5167.0,2015-04-10 18:44:48
1479,79,1,SBINUS39XXX,475510,2191.0,2015-04-10 18:44:48
1480,80,1,SBINUS39XXX,960256,3124.0,2015-04-10 18:44:48
1481,81,1,SBINUS39XXX,962257,1787.0,2015-04-10 18:44:48
1482,82,1,SBINUS39XXX,940970,2315.0,2015-04-10 18:44:48
1483,83,1,SBINUS39XXX,943072,5207.0,2015-04-10 18:44:48
1484,84,1,SBINUS39XXX,749337,2270.0,2015-04-10 18:44:48
1485,85,1,SBINUS39XXX,486555,5759.0,2015-04-10 18:44:48
1486,86,1,SBINUS39XXX,930344,1393.0,2015-04-10 18:44:48
1487,87,1,SBINUS39XXX,602125,5230.0,2015-04-10 18:44:48
1488,88,1,SBINUS39XXX,752325,2625.0,2015-04-10 18:44:48
1489,89,1,SBINUS39XXX,893766,3810.0,2015-04-10 18:44:48
1490,90,1,SBINUS39XXX,624005,4627.0,2015-04-10 18:44:48
1491,91,1,SBINUS39XXX,275651,4221.0,2015-04-10 18:44:48
1492,92,1,SBINUS39XXX,908786,1691.0,2015-04-10 18:44:48
1493,93,1,SBINUS39XXX,844747,2223.0,2015-04-10 18:44:48
1494,94,1,SBINUS39XXX,627076,3071.0,2015-04-10 18:44:48
1495,95,1,SBINUS39XXX,876359,3844.0,2015-04-10 18:44:48
1496,96,1,SBINUS39XXX,192134,5931.0,2015-04-10 18:44:48
1497,97,1,SBINUS39XXX,666203,3947.0,2015-04-10 18:44:48
1498,98,1,SBINUS39XXX,674477,5793.0,2015-04-10 18:44:48
1499,99,1,SBINUS39XXX,418939,2691.0,2015-04-10 18:44:48
1500,100,1,SBINUS39XXX,932297,1869.0,2015-04-10 18:44:48
1501,1,1,SBINUS39XXX,891272,1196.0,2015-05-10 19:04:48
1502,2,1,SBINUS39XXX,567538,1705.0,2015-05-10 19:04:48
1503,3,1,SBINUS39XXX,500724,908.0,2015-05-10 19:04:48
1504,4,1,SBINUS39XXX,914466,4144.0,2015-05-10 19:04:48
1505,5,1,SBINUS39XXX,783774,2722.0,2015-05-10 19:04:48
1506,6,1,SBINUS39XXX,663702,3511.0,2015-05-10 19:04:48
1507,7,1,SBINUS39XXX,636714,3284.0,2015-05-10 19:04:48
1508,8,1,SBINUS39XXX,878538,679.0,2015-05-10 19:04:48
1509,9,1,SBINUS39XXX,450148,1394.0,2015-05-10 19:04:48
1510,10,1,SBINUS39XXX,839923,2765.0,2015-05-10 19:04:48
1511,11,1,SBINUS39XXX,891150,4256.0,2015-05-10 19:04:48
1512,12,1,SBINUS39XXX,620127,3577.0,2015-05-10 19:04:48
1513,13,1,SBINUS39XXX,212335,3032.0,2015-05-10 19:04:48
1514,14,1,SBINUS39XXX,893318,1798.0,2015-05-10 19:04:48
1515,15,1,SBINUS39XXX,524070,3929.0,2015-05-10 19:04:48
1516,16,1,SBINUS39XXX,763673,1615.0,2015-05-10 19:04:48
1517,17,1,SBINUS39XXX,115528,2657.0,2015-05-10 19:04:48
1518,18,1,SBINUS39XXX,220113,3221.0,2015-05-10 19:04:48
1519,19,1,SBINUS39XXX,478877,1312.0,2015-05-10 19:04:48
1520,20,1,SBINUS39XXX,554762,5515.0,2015-05-10 19:04:48
1521,21,1,SBINUS39XXX,871572,2750.0,2015-05-10 19:04:48
1522,22,1,SBINUS39XXX,672289,4363.0,2015-05-10 19:04:48
1523,23,1,SBINUS39XXX,768282,3965.0,2015-05-10 19:04:48
1524,24,1,SBINUS39XXX,393938,1841.0,2015-05-10 19:04:48
1525,25,1,SBINUS39XXX,345727,2449.0,2015-05-10 19:04:48
1526,26,1,SBINUS39XXX,954873,2269.0,2015-05-10 19:04:48
1527,27,1,SBINUS39XXX,932991,5482.0,2015-05-10 19:04:48
1528,28,1,SBINUS39XXX,184756,3085.0,2015-05-10 19:04:48
1529,29,1,SBINUS39XXX,967879,1467.0,2015-05-10 19:04:48
1530,30,1,SBINUS39XXX,393851,2964.0,2015-05-10 19:04:48
1531,31,1,SBINUS39XXX,470262,4452.0,2015-05-10 19:04:48
1532,32,1,SBINUS39XXX,305156,5121.0,2015-05-10 19:04:48
1533,33,1,SBINUS39XXX,589197,2128.0,2015-05-10 19:04:48
1534,34,1,SBINUS39XXX,371491,5925.0,2015-05-10 19:04:48
1535,35,1,SBINUS39XXX,923660,1422.0,2015-05-10 19:04:48
1536,36,1,SBINUS39XXX,125917,4921.0,2015-05-10 19:04:48
1537,37,1,SBINUS39XXX,308183,1640.0,2015-05-10 19:04:48
1538,38,1,SBINUS39XXX,918862,5093.0,2015-05-10 19:04:48
1539,39,1,SBINUS39XXX,880727,2939.0,2015-05-10 19:04:48
1540,40,1,SBINUS39XXX,712159,5550.0,2015-05-10 19:04:48
1541,41,1,SBINUS39XXX,918519,1530.0,2015-05-10 19:04:48
1542,42,1,SBINUS39XXX,150467,1524.0,2015-05-10 19:04:48
1543,43,1,SBINUS39XXX,936179,1423.0,2015-05-10 19:04:48
1544,44,1,SBINUS39XXX,699610,3329.0,2015-05-10 19:04:48
1545,45,1,SBINUS39XXX,236879,4491.0,2015-05-10 19:04:48
1546,46,1,SBINUS39XXX,237738,3942.0,2015-05-10 19:04:48
1547,47,1,SBINUS39XXX,518505,5914.0,2015-05-10 19:04:48
1548,48,1,SBINUS39XXX,166202,3880.0,2015-05-10 19:04:48
1549,49,1,SBINUS39XXX,697202,737.0,2015-05-10 19:04:48
1550,50,1,SBINUS39XXX,873515,1839.0,2015-05-10 19:04:48
1551,51,1,SBINUS39XXX,491731,5063.0,2015-05-10 19:04:48
1552,52,1,SBINUS39XXX,306189,1655.0,2015-05-10 19:04:48
1553,53,1,SBINUS39XXX,943992,5435.0,2015-05-10 19:04:48
1554,54,1,SBINUS39XXX,163625,2573.0,2015-05-10 19:04:48
1555,55,1,SBINUS39XXX,826972,5548.0,2015-05-10 19:04:48
1556,56,1,SBINUS39XXX,941307,3680.0,2015-05-10 19:04:48
1557,57,1,SBINUS39XXX,467280,4819.0,2015-05-10 19:04:48
1558,58,1,SBINUS39XXX,624937,3280.0,2015-05-10 19:04:48
1559,59,1,SBINUS39XXX,518480,5920.0,2015-05-10 19:04:48
1560,60,1,SBINUS39XXX,936429,2609.0,2015-05-10 19:04:48
1561,61,1,SBINUS39XXX,828379,4098.0,2015-05-10 19:04:48
1562,62,1,SBINUS39XXX,203790,3942.0,2015-05-10 19:04:48
1563,63,1,SBINUS39XXX,165101,4054.0,2015-05-10 19:04:48
1564,64,1,SBINUS39XXX,420727,4781.0,2015-05-10 19:04:48
1565,65,1,SBINUS39XXX,745558,3279.0,2015-05-10 19:04:48
1566,66,1,SBINUS39XXX,781588,4934.0,2015-05-10 19:04:48
1567,67,1,SBINUS39XXX,531934,5041.0,2015-05-10 19:04:48
1568,68,1,SBINUS39XXX,471852,5161.0,2015-05-10 19:04:48
1569,69,1,SBINUS39XXX,413103,4338.0,2015-05-10 19:04:48
1570,70,1,SBINUS39XXX,268381,864.0,2015-05-10 19:04:48
1571,71,1,SBINUS39XXX,921658,2101.0,2015-05-10 19:04:48
1572,72,1,SBINUS39XXX,988304,4646.0,2015-05-10 19:04:48
1573,73,1,SBINUS39XXX,587734,5647.0,2015-05-10 19:04:48
1574,74,1,SBINUS39XXX,751890,4304.0,2015-05-10 19:04:48
1575,75,1,SBINUS39XXX,969725,4697.0,2015-05-10 19:04:48
1576,76,1,SBINUS39XXX,708666,2111.0,2015-05-10 19:04:48
1577,77,1,SBINUS39XXX,764406,4992.0,2015-05-10 19:04:48
1578,78,1,SBINUS39XXX,874008,5167.0,2015-05-10 19:04:48
1579,79,1,SBINUS39XXX,475510,2191.0,2015-05-10 19:04:48
1580,80,1,SBINUS39XXX,960256,3124.0,2015-05-10 19:04:48
1581,81,1,SBINUS39XXX,962257,1787.0,2015-05-10 19:04:48
1582,82,1,SBINUS39XXX,940970,2315.0,2015-05-10 19:04:48
1583,83,1,SBINUS39XXX,943072,5207.0,2015-05-10 19:04:48
1584,84,1,SBINUS39XXX,749337,2270.0,2015-05-10 19:04:48
1585,85,1,SBINUS39XXX,486555,5759.0,2015-05-10 19:04:48
1586,86,1,SBINUS39XXX,930344,1393.0,2015-05-10 19:04:48
1587,87,1,SBINUS39XXX,602125,5230.0,2015-05-10 19:04:48
1588,88,1,SBINUS39XXX,752325,2625.0,2015-05-10 19:04:48
1589,89,1,SBINUS39XXX,893766,3810.0,2015-05-10 19:04:48
1590,90,1,SBINUS39XXX,624005,4627.0,2015-05-10 19:04:48
1591,91,1,SBINUS39XXX,275651,4221.0,2015-05-10 19:04:48
1592,92,1,SBINUS39XXX,908786,1691.0,2015-05-10 19:04:48
1593,93,1,SBINUS39XXX,844747,2223.0,2015-05-10 19:04:48
1594,94,1,SBINUS39XXX,627076,3071.0,2015-05-10 19:04:48
1595,95,1,SBINUS39XXX,876359,3844.0,2015-05-10 19:04:48
1596,96,1,SBINUS39XXX,192134,5931.0,2015-05-10 19:04:48
1597,97,1,SBINUS39XXX,666203,3947.0,2015-05-10 19:04:48
1598,98,1,SBINUS39XXX,674477,5793.0,2015-05-10 19:04:48
1599,99,1,SBINUS39XXX,418939,2691.0,2015-05-10 19:04:48
1600,100,1,SBINUS39XXX,932297,1869.0,2015-05-10 19:04:48
1601,1,1,SBINUS39XXX,891272,1196.0,2015-06-10 18:54:48
1602,2,1,SBINUS39XXX,567538,1705.0,2015-06-10 18:54:48
1603,3,1,SBINUS39XXX,500724,908.0,2015-06-10 18:54:48
1604,4,1,SBINUS39XXX,914466,4144.0,2015-06-10 18:54:48
1605,5,1,SBINUS39XXX,783774,2722.0,2015-06-10 18:54:48
1606,6,1,SBINUS39XXX,663702,3511.0,2015-06-10 18:54:48
1607,7,1,SBINUS39XXX,636714,3284.0,2015-06-10 18:54:48
1608,8,1,SBINUS39XXX,878538,679.0,2015-06-10 18:54:48
1609,9,1,SBINUS39XXX,450148,1394.0,2015-06-10 18:54:48
1610,10,1,SBINUS39XXX,839923,2765.0,2015-06-10 18:54:48
1611,11,1,SBINUS39XXX,891150,4256.0,2015-06-10 18:54:48
1612,12,1,SBINUS39XXX,620127,3577.0,2015-06-10 18:54:48
1613,13,1,SBINUS39XXX,212335,3032.0,2015-06-10 18:54:48
1614,14,1,SBINUS39XXX,893318,1798.0,2015-06-10 18:54:48
1615,15,1,SBINUS39XXX,524070,3929.0,2015-06-10 18:54:48
1616,16,1,SBINUS39XXX,763673,1615.0,2015-06-10 18:54:48
1617,17,1,SBINUS39XXX,115528,2657.0,2015-06-10 18:54:48
1618,18,1,SBINUS39XXX,220113,3221.0,2015-06-10 18:54:48
1619,19,1,SBINUS39XXX,478877,1312.0,2015-06-10 18:54:48
1620,20,1,SBINUS39XXX,554762,5515.0,2015-06-10 18:54:48
1621,21,1,SBINUS39XXX,871572,2750.0,2015-06-10 18:54:48
1622,22,1,SBINUS39XXX,672289,4363.0,2015-06-10 18:54:48
1623,23,1,SBINUS39XXX,768282,1982.5,2015-06-10 18:54:48
1624,24,1,SBINUS39XXX,393938,1841.0,2015-06-10 18:54:48
1625,25,1,SBINUS39XXX,345727,2449.0,2015-06-10 18:54:48
1626,26,1,SBINUS39XXX,954873,4538.0,2015-06-10 18:54:48
1627,27,1,SBINUS39XXX,932991,5482.0,2015-06-10 18:54:48
1628,28,1,SBINUS39XXX,184756,3085.0,2015-06-10 18:54:48
1629,29,1,SBINUS39XXX,967879,1467.0,2015-06-10 18:54:48
1630,30,1,SBINUS39XXX,393851,2964.0,2015-06-10 18:54:48
1631,31,1,SBINUS39XXX,470262,4452.0,2015-06-10 18:54:48
1632,32,1,SBINUS39XXX,305156,5121.0,2015-06-10 18:54:48
1633,33,1,SBINUS39XXX,589197,2128.0,2015-06-10 18:54:48
1634,34,1,SBINUS39XXX,371491,5925.0,2015-06-10 18:54:48
1635,35,1,SBINUS39XXX,923660,1422.0,2015-06-10 18:54:48
1636,36,1,SBINUS39XXX,125917,4921.0,2015-06-10 18:54:48
1637,37,1,SBINUS39XXX,308183,1640.0,2015-06-10 18:54:48
1638,38,1,SBINUS39XXX,918862,5093.0,2015-06-10 18:54:48
1639,39,1,SBINUS39XXX,880727,2939.0,2015-06-10 18:54:48
1640,40,1,SBINUS39XXX,712159,5550.0,2015-06-10 18:54:48
1641,41,1,SBINUS39XXX,918519,1530.0,2015-06-10 18:54:48
1642,42,1,SBINUS39XXX,150467,1524.0,2015-06-10 18:54:48
1643,43,1,SBINUS39XXX,936179,1423.0,2015-06-10 18:54:48
1644,44,1,SBINUS39XXX,699610,3329.0,2015-06-10 18:54:48
1645,45,1,SBINUS39XXX,236879,4491.0,2015-06-10 18:54:48
1646,46,1,SBINUS39XXX,237738,3942.0,2015-06-10 18:54:48
1647,47,1,SBINUS39XXX,518505,5914.0,2015-06-10 18:54:48
1648,48,1,SBINUS39XXX,166202,3880.0,2015-06-10 18:54:48
1649,49,1,SBINUS39XXX,697202,737.0,2015-06-10 18:54:48
1650,50,1,SBINUS39XXX,873515,1839.0,2015-06-10 18:54:48
1651,51,1,SBINUS39XXX,491731,5063.0,2015-06-10 18:54:48
1652,52,1,SBINUS39XXX,306189,1655.0,2015-06-10 18:54:48
1653,53,1,SBINUS39XXX,943992,5435.0,2015-06-10 18:54:48
1654,54,1,SBINUS39XXX,163625,2573.0,2015-06-10 18:54:48
1655,55,1,SBINUS39XXX,826972,5548.0,2015-06-10 18:54:48
1656,56,1,SBINUS39XXX,941307,3680.0,2015-06-10 18:54:48
1657,57,1,SBINUS39XXX,467280,4819.0,2015-06-10 18:54:48
1658,58,1,SBINUS39XXX,624937,3280.0,2015-06-10 18:54:48
1659,59,1,SBINUS39XXX,518480,5920.0,2015-06-10 18:54:48
1660,60,1,SBINUS39XXX,936429,2609.0,2015-06-10 18:54:48
1661,61,1,SBINUS39XXX,828379,4098.0,2015-06-10 18:54:48
1662,62,1,SBINUS39XXX,203790,3942.0,2015-06-10 18:54:48
1663,63,1,SBINUS39XXX,165101,4054.0,2015-06-10 18:54:48
1664,64,1,SBINUS39XXX,420727,4781.0,2015-06-10 18:54:48
1665,65,1,SBINUS39XXX,745558,3279.0,2015-06-10 18:54:48
1666,66,1,SBINUS39XXX,781588,4934.0,2015-06-10 18:54:48
1667,67,1,SBINUS39XXX,531934,5041.0,2015-06-10 18:54:48
1668,68,1,SBINUS39XXX,471852,5161.0,2015-06-10 18:54:48
1669,69,1,SBINUS39XXX,413103,4338.0,2015-06-10 18:54:48
1670,70,1,SBINUS39XXX,268381,864.0,2015-06-10 18:54:48
1671,71,1,SBINUS39XXX,921658,2101.0,2015-06-10 18:54:48
1672,72,1,SBINUS39XXX,988304,4646.0,2015-06-10 18:54:48
1673,73,1,SBINUS39XXX,587734,5647.0,2015-06-10 18:54:48
1674,74,1,SBINUS39XXX,751890,4304.0,2015-06-10 18:54:48
1675,75,1,SBINUS39XXX,969725,4697.0,2015-06-10 18:54:48
1676,76,1,SBINUS39XXX,708666,2111.0,2015-06-10 18:54:48
1677,77,1,SBINUS39XXX,764406,4992.0,2015-06-10 18:54:48
1678,78,1,SBINUS39XXX,874008,5167.0,2015-06-10 18:54:48
1679,79,1,SBINUS39XXX,475510,2191.0,2015-06-10 18:54:48
1680,80,1,SBINUS39XXX,960256,3124.0,2015-06-10 18:54:48
1681,81,1,SBINUS39XXX,962257,1787.0,2015-06-10 18:54:48
1682,82,1,SBINUS39XXX,940970,2315.0,2015-06-10 18:54:48
1683,83,1,SBINUS39XXX,943072,5207.0,2015-06-10 18:54:48
1684,84,1,SBINUS39XXX,749337,2270.0,2015-06-10 18:54:48
1685,85,1,SBINUS39XXX,486555,5759.0,2015-06-10 18:54:48
1686,86,1,SBINUS39XXX,930344,1393.0,2015-06-10 18:54:48
1687,87,1,SBINUS39XXX,602125,5230.0,2015-06-10 18:54:48
1688,88,1,SBINUS39XXX,752325,2625.0,2015-06-10 18:54:48
1689,89,1,SBINUS39XXX,893766,3810.0,2015-06-10 18:54:48
1690,90,1,SBINUS39XXX,624005,4627.0,2015-06-10 18:54:48
1691,91,1,SBINUS39XXX,275651,4221.0,2015-06-10 18:54:48
1692,92,1,SBINUS39XXX,908786,1691.0,2015-06-10 18:54:48
1693,93,1,SBINUS39XXX,844747,2223.0,2015-06-10 18:54:48
1694,94,1,SBINUS39XXX,627076,3071.0,2015-06-10 18:54:48
1695,95,1,SBINUS39XXX,876359,3844.0,2015-06-10 18:54:48
1696,96,1,SBINUS39XXX,192134,5931.0,2015-06-10 18:54:48
1697,97,1,SBINUS39XXX,666203,3947.0,2015-06-10 18:54:48
1698,98,1,SBINUS39XXX,674477,5793.0,2015-06-10 18:54:48
1699,99,1,SBINUS39XXX,418939,2691.0,2015-06-10 18:54:48
1700,100,1,SBINUS39XXX,932297,1869.0,2015-06-10 18:54:48
1701,1,1,SBINUS39XXX,891272,1196.0,2015-07-10 18:44:48
1702,2,1,SBINUS39XXX,567538,1705.0,2015-07-10 18:44:48
1703,3,1,SBINUS39XXX,500724,908.0,2015-07-10 18:44:48
1704,4,1,SBINUS39XXX,914466,4144.0,2015-07-10 18:44:48
1705,5,1,SBINUS39XXX,783774,2722.0,2015-07-10 18:44:48
1706,6,1,SBINUS39XXX,663702,3511.0,2015-07-10 18:44:48
1707,7,1,SBINUS39XXX,636714,3284.0,2015-07-10 18:44:48
1708,8,1,SBINUS39XXX,878538,679.0,2015-07-10 18:44:48
1709,9,1,SBINUS39XXX,450148,1394.0,2015-07-10 18:44:48
1710,10,1,SBINUS39XXX,839923,2765.0,2015-07-10 18:44:48
1711,11,1,SBINUS39XXX,891150,4256.0,2015-07-10 18:44:48
1712,12,1,SBINUS39XXX,620127,3577.0,2015-07-10 18:44:48
1713,13,1,SBINUS39XXX,212335,3032.0,2015-07-10 18:44:48
1714,14,1,SBINUS39XXX,893318,1798.0,2015-07-10 18:44:48
1715,15,1,SBINUS39XXX,524070,3929.0,2015-07-10 18:44:48
1716,16,1,SBINUS39XXX,763673,1615.0,2015-07-10 18:44:48
1717,17,1,SBINUS39XXX,115528,2657.0,2015-07-10 18:44:48
1718,18,1,SBINUS39XXX,220113,3221.0,2015-07-10 18:44:48
1719,19,1,SBINUS39XXX,478877,1312.0,2015-07-10 18:44:48
1720,20,1,SBINUS39XXX,554762,5515.0,2015-07-10 18:44:48
1721,21,1,SBINUS39XXX,871572,2750.0,2015-07-10 18:44:48
1722,22,1,SBINUS39XXX,672289,4363.0,2015-07-10 18:44:48
1723,23,1,SBINUS39XXX,768282,3965.0,2015-07-10 18:44:48
1724,24,1,SBINUS39XXX,393938,1841.0,2015-07-10 18:44:48
1725,25,1,SBINUS39XXX,345727,2449.0,2015-07-10 18:44:48
